sid,sentence
1118,"The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their"
1119,"minds were more vacant than their sisters’, and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening;"
1120,"and, however bare of news the country in general might be, they always contrived to learn some from their aunt."
1121,"At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood;"
1122,"it was to remain the whole winter, and Meryton was the head-quarters."
1123,Their visits to Mrs.
1124,Philips were now productive of the most interesting intelligence.
1125,Every day added something to their knowledge of the officers’ names and connections.
1126,"Their lodgings were not long a secret, and at length they began to know the officers themselves."
1127,Mr.
1128,"Philips visited them all, and this opened to his nieces a source of felicity unknown before."
1129,They could talk of nothing but officers;
1130,and Mr. Bingley’s
1131,"large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign."
1132,"After listening one morning to their effusions on this subject, Mr. Bennet"
1133,"coolly observed,— “From all that I can collect by your manner of talking, you must be two of the silliest girls in the country."
1134,"I have suspected it some time, but I am now convinced.”"
1135,"Catherine was disconcerted, and made no answer;"
1136,"but Lydia, with perfect indifference, continued to express her admiration of Captain Carter, and her hope of seeing him in the course of the day, as he was going the next morning to London."
1137,"“I am astonished, my dear,” said Mrs."
1138,"Bennet, “that you should be so ready to think your own children silly."
1139,"If I wished to think slightingly of anybody’s children, it should not be of my own, however.”"
1140,"“If my children are silly, I must hope to be always sensible of it.”"
1141,“Yes;
1142,"but as it happens, they are all of them very clever.”"
1143,"“This is the only point, I flatter myself, on which we do not agree."
1144,"I had hoped that our sentiments coincided in every particular, but I must so far differ from you as to think our two youngest daughters uncommonly foolish.”"
1145,“My dear Mr.
1146,"Bennet, you must not expect such girls to have the sense of their father and mother."
1147,"When they get to our age, I dare say they will not think about officers any more than we do."
1148,"I remember the time when I liked a red coat myself very well—and, indeed, so I do still at my heart;"
1149,"and if a smart young colonel, with five or six thousand a year, should want one of my girls, I shall not say nay to him;"
1150,and I thought Colonel Forster looked very becoming the other night at Sir William’s in his regimentals.
1151,"” “Mamma,” cried Lydia, “my aunt says that Colonel Forster and Captain Carter do not go so often to Miss Watson’s as they did when they first came;"
1152,she sees them now very often standing in Clarke’s library.”
1153,Mrs.
1154,Bennet was prevented replying by the entrance of the footman with a note for Miss Bennet;
1155,"it came from Netherfield, and the servant waited for an answer."
1156,Mrs.
1157,"Bennet’s eyes sparkled with pleasure, and she was eagerly calling out, while her daughter read,— “Well, Jane, who is it from?"
1158,What is it about?
1159,What does he say?
1160,"Well, Jane, make haste and tell us;"
1161,"make haste, my love.”"
1162,"“It is from Miss Bingley,” said Jane, and then read it aloud."
1164,"“My dear friend, “If you are not so compassionate as to dine to-day with Louisa and me, we shall be in danger of hating each other for the rest of our lives;"
1165,for a whole day’s tête-à-tête between two women can never end without a quarrel.
1166,Come as soon as you can on the receipt of this.
1167,My brother and the gentlemen are to dine with the officers. Yours
1168,"ever, “ Caroline Bingley .”"
1169,“With the officers!”
1170,cried Lydia:
1171,“I wonder my aunt did not tell us of that .”
1172,"“Dining out,” said Mrs."
1173,Bennet;
1174,“that is very unlucky.”
1175,“Can I have the carriage?”
1176,said Jane.
1177,"“No, my dear, you had better go on horseback, because it seems likely to rain;"
1178,and then you must stay all night.”
1179,"“That would be a good scheme,” said Elizabeth, “if you were sure that they would not offer to send her home."
1180,"” “Oh, but the gentlemen will have Mr."
1181,Bingley’s chaise to go to Meryton; and
1182,the Hursts have no horses to theirs.”
1183,“I had much rather go in the coach.”
1184,"“But, my dear, your father cannot spare the horses, I am sure."
1185,"They are wanted in the farm, Mr."
1186,"Bennet, are not they?”"
1187,Cheerful prognostics “They are wanted in the farm much oftener than I can get them.”
1188,"“But if you have got them to-day,” said Elizabeth, “my mother’s purpose will be answered."
1189,” She did at last extort from her father an acknowledgment that the horses were engaged;
1190,"Jane was therefore obliged to go on horseback, and her mother attended her to the door with many cheerful prognostics of a bad day."
1191,Her hopes were answered;
1192,Jane had not been gone long before it rained hard.
1193,"Her sisters were uneasy for her, but her mother was delighted."
1194,The rain continued the whole evening without intermission; Jane
1195,certainly could not come back.
1196,"“This was a lucky idea of mine, indeed!”"
1197,said Mrs.
1198,"Bennet, more than once, as if the credit of making it rain were all her own."
1199,"Till the next morning, however, she was not aware of all the felicity of her contrivance."
1200,Breakfast was scarcely over when a servant from Netherfield brought the following note for Elizabeth:—
1201,"“My dearest Lizzie, “I find myself very unwell this morning, which, I suppose, is to be imputed to my getting wet through yesterday."
1202,My kind friends will not hear of my returning home till I am better.
1203,They insist also on my seeing Mr.
1204,"Jones—therefore do not be alarmed if you should hear of his having been to me—and, excepting a sore throat and a headache, there is not much the matter with me."
1205,"“Yours, etc.”"
1206,"“Well, my dear,” said Mr."
1207,"Bennet, when Elizabeth had read the note aloud, “if your daughter should have a dangerous fit of illness—if she should die—it would be a comfort to know that it was all in pursuit of Mr."
1208,"Bingley, and under your orders.”"
1209,"“Oh, I am not at all afraid of her dying."
1210,People do not die of little trifling colds.
1211,She will be taken good care of.
1212,"As long as she stays there, it is all very well."
1213,I would go and see her if I could have the carriage.”
1214,"Elizabeth, feeling really anxious, determined to go to her, though the carriage was not to be had:"
1215,"and as she was no horsewoman, walking was her only alternative."
1216,She declared her resolution.
1217,"“How can you be so silly,” cried her mother, “as to think of such a thing, in all this dirt!"
1218,You will not be fit to be seen when you get there.”
1219,“I shall be very fit to see Jane—which is all I want.”
1220,"“Is this a hint to me, Lizzy,” said her father, “to send for the horses?”"
1221,"“No, indeed."
1222,I do not wish to avoid the walk.
1223,"The distance is nothing, when one has a motive;"
1224,only three miles.
1225,I shall be back by dinner.”
1226,"“I admire the activity of your benevolence,” observed Mary, “but every impulse of feeling should be guided by reason;"
1227,"and, in my opinion, exertion should always be in proportion to what is required.”"
1228,"“We will go as far as Meryton with you,” said Catherine and Lydia. Elizabeth"
1229,"accepted their company, and the three young ladies set off together."
1230,"“If we make haste,” said Lydia, as they walked along, “perhaps we may see something of Captain Carter, before he goes.”"
1231,In Meryton they parted:
1232,"the two youngest repaired to the lodgings of one of the officers’ wives, and Elizabeth continued her walk alone, crossing field after field at a quick pace, jumping over stiles and springing over puddles, with impatient activity, and finding herself at last within view of the house, with weary ancles, dirty stockings, and a face glowing with the warmth of exercise."
1233,"She was shown into the breakfast parlour, where all but Jane were assembled, and where her appearance created a great deal of surprise. That"
1234,"she should have walked three miles so early in the day in such dirty weather, and by herself, was almost incredible to Mrs."
1235,Hurst and Miss Bingley;
1236,and Elizabeth was convinced that they held her in contempt for it.
1237,"She was received, however, very politely by them;"
1238,and in their brother’s manners there was something better than politeness—there was good-humour and kindness.
1239,Mr.
1240,"Darcy said very little, and Mr."
1241,Hurst nothing at all.
1242,The former was divided between admiration of the brilliancy which exercise had given to her complexion and doubt as to the occasion’s justifying her coming so far alone.
1243,The latter was thinking only of his breakfast.
1244,Her inquiries after her sister were not very favourably answered.
1245,"Miss Bennet had slept ill, and though up, was very feverish, and not well enough to leave her room."
1246,Elizabeth was glad to be taken to her immediately;
1247,"and Jane, who had only been withheld by the fear of giving alarm or inconvenience, from expressing in her note how much she longed for such a visit, was delighted at her entrance."
1248,"She was not equal, however, to much conversation;"
1249,"and when Miss Bingley left them together, could attempt little beside expressions of gratitude for the extraordinary kindness she was treated with."
1250,Elizabeth silently attended her.
1251,"“The Apothecary came” When breakfast was over, they were joined by the sisters;"
1252,"and Elizabeth began to like them herself, when she saw how much affection and solicitude they showed for Jane."
1253,The apothecary came;
1254,"and having examined his patient, said, as might be supposed, that she had caught a violent cold, and that they must endeavour to get the better of it; advised"
1255,"her to return to bed, and promised her some draughts."
1256,"The advice was followed readily, for the feverish symptoms increased, and her head ached acutely."
1257,"Elizabeth did not quit her room for a moment, nor were the other ladies often absent;"
1258,"the gentlemen being out, they had in fact nothing to do elsewhere."
1259,"When the clock struck three, Elizabeth felt that she must go, and very unwillingly said so."
1260,"Miss Bingley offered her the carriage, and she only wanted a little pressing to accept it, when Jane testified such concern at parting with her that Miss Bingley was obliged to convert the offer of the chaise into an invitation to remain at Netherfield for the present."
1261,"Elizabeth most thankfully consented, and a servant was despatched to Longbourn, to acquaint the family with her stay, and bring back a supply of clothes."
1263,Covering a screen.
1264,CHAPTER VIII.
1266,"T five o’clock the two ladies retired to dress, and at half-past six Elizabeth was summoned to dinner."
1267,"To the civil inquiries which then poured in, and amongst which she had the pleasure of distinguishing the much superior solicitude of Mr."
1268,"Bingley, she could not make a very favourable answer."
1269,Jane was by no means better.
1270,"The sisters, on hearing this, repeated three or four times how much they were grieved, how shocking it was to have a bad cold, and how excessively they disliked being ill themselves;"
1271,and then thought no more of the matter:
1272,"and their indifference towards Jane, when not immediately before them, restored Elizabeth to the enjoyment of all her original dislike."
1273,"Their brother, indeed, was the only one of the party whom she could regard with any complacency."
1274,"His anxiety for Jane was evident, and his attentions to herself most pleasing;"
1275,and they prevented her feeling herself so much an intruder as she believed she was considered by the others.
1276,She had very little notice from any but him.
1277,Miss Bingley was engrossed by Mr.
1278,"Darcy, her sister scarcely less so;"
1279,"and as for Mr. Hurst,"
1280,"by whom Elizabeth sat, he was an indolent man, who lived only to eat, drink, and play at cards, who, when he found her prefer a plain dish to a ragout, had nothing to say to her."
1281,"When dinner was over, she returned directly to Jane, and Miss Bingley began abusing her as soon as she was out of the room."
1282,"Her manners were pronounced to be very bad indeed,—a mixture of pride and impertinence: she"
1283,"had no conversation, no style, no taste, no beauty."
1284,Mrs.
1285,"Hurst thought the same, and added,— “She has nothing, in short, to recommend her, but being an excellent walker."
1286,I shall never forget her appearance this morning.
1287,She really looked almost wild.”
1288,"“She did indeed, Louisa."
1289,I could hardly keep my countenance.
1290,Very nonsensical to come at all!
1291,"Why must she be scampering about the country, because her sister had a cold?"
1292,"Her hair so untidy, so blowzy!"
1293,"” “Yes, and her petticoat;"
1294,"I hope you saw her petticoat, six inches deep in mud, I am absolutely certain, and the gown which had been let down to hide it not doing its office.”"
1295,"“Your picture may be very exact, Louisa,” said Bingley;"
1296,“but this was all lost upon me.
1297,I thought Miss Elizabeth Bennet looked remarkably well when she came into the room this morning.
1298,Her dirty petticoat quite escaped my notice.”
1299,"“ You observed it, Mr."
1300,"Darcy, I am sure,” said Miss Bingley;"
1301,“and I am inclined to think that you would not wish to see your sister make such an exhibition.”
1302,“Certainly not.”
1303,"“To walk three miles, or four miles, or five miles, or whatever it is, above her ancles in dirt, and alone, quite alone!"
1304,what could she mean by it?
1305,"It seems to me to show an abominable sort of conceited independence, a most country-town indifference to decorum.”"
1306,"“It shows an affection for her sister that is very pleasing,” said Bingley."
1307,"“I am afraid, Mr."
1308,"Darcy,” observed Miss Bingley, in a half whisper, “that this adventure has rather affected your admiration of her fine eyes.”"
1309,"“Not at all,” he replied:"
1310,“they were brightened by the exercise.”
1311,"A short pause followed this speech, and Mrs."
1312,"Hurst began again,— “I have an excessive regard for Jane Bennet,—she is really a very sweet girl,—and I wish with all my heart she were well settled."
1313,"But with such a father and mother, and such low connections, I am afraid there is no chance of it.”"
1314,“I think I have heard you say that their uncle is an attorney in Meryton?
1315,” “Yes;
1316,"and they have another, who lives somewhere near Cheapside.”"
1317,"“That is capital,” added her sister;"
1318,and they both laughed heartily.
1319,"“If they had uncles enough to fill all Cheapside,” cried Bingley, “it would not make them one jot less agreeable.”"
1320,"“But it must very materially lessen their chance of marrying men of any consideration in the world,” replied Darcy."
1321,To this speech Bingley made no answer;
1322,"but his sisters gave it their hearty assent, and indulged their mirth for some time at the expense of their dear friend’s vulgar relations."
1323,"With a renewal of tenderness, however, they repaired to her room on leaving the dining-parlour, and sat with her till summoned to coffee. She"
1324,"was still very poorly, and Elizabeth would not quit her at all, till late in the evening, when she had the comfort of seeing her asleep, and when it appeared to her rather right than pleasant that she should go down stairs herself."
1325,"On entering the drawing-room, she found the whole party at loo, and was immediately invited to join them;"
1326,"but suspecting them to be playing high, she declined it, and making her sister the excuse, said she would amuse herself, for the short time she could stay below, with a book."
1327,Mr.
1328,Hurst looked at her with astonishment.
1329,“Do you prefer reading to cards?”
1330,said he;
1331,“that is rather singular.”
1332,"“Miss Eliza Bennet,” said Miss Bingley, “despises cards."
1333,"She is a great reader, and has no pleasure in anything else.”"
1334,"“I deserve neither such praise nor such censure,” cried Elizabeth;"
1335,"“I am not a great reader, and I have pleasure in many things.”"
1336,"“In nursing your sister I am sure you have pleasure,” said Bingley;"
1337,“and I hope it will soon be increased by seeing her quite well.”
1338,"Elizabeth thanked him from her heart, and then walked towards a table where a few books were lying."
1339,He immediately offered to fetch her others;
1340,all that his library afforded.
1341,“And I wish my collection were larger for your benefit and my own credit;
1342,but I am an idle fellow;
1343,"and though I have not many, I have more than I ever looked into.”"
1344,Elizabeth assured him that she could suit herself perfectly with those in the room.
1345,"“I am astonished,” said Miss Bingley, “that my father should have left so small a collection of books."
1346,"What a delightful library you have at Pemberley, Mr."
1347,Darcy!”
1348,"“It ought to be good,” he replied:"
1349,“it has been the work of many generations.”
1350,“And then you have added so much to it yourself—you are always buying books.”
1351,“I cannot comprehend the neglect of a family library in such days as these.”
1352,“Neglect!
1353,I am sure you neglect nothing that can add to the beauties of that noble place.
1354,"Charles, when you build your house, I wish it may be half as delightful as Pemberley.”"
1355,“I wish it may.”
1356,"“But I would really advise you to make your purchase in that neighbourhood, and take Pemberley for a kind of model."
1357,There is not a finer county in England than Derbyshire.
1358,” “With all my heart:
1359,"I will buy Pemberley itself, if Darcy will sell it.”"
1360,"“I am talking of possibilities, Charles.”"
1361,"“Upon my word, Caroline, I should think it more possible to get Pemberley by purchase than by imitation.”"
1362,"Elizabeth was so much caught by what passed, as to leave her very little attention for her book;"
1363,"and, soon laying it wholly aside, she drew near the card-table, and stationed herself between Mr."
1364,"Bingley and his eldest sister, to observe the game."
1365,“Is Miss Darcy much grown since the spring?”
1366,said Miss Bingley:
1367,“will she be as tall as I am?”
1368,“I think she will.
1369,"She is now about Miss Elizabeth Bennet’s height, or rather taller.”"
1370,“How I long to see her again!
1371,I never met with anybody who delighted me so much.
1372,"Such a countenance, such manners, and so extremely accomplished for her age!"
1373,Her performance on the pianoforte is exquisite.”
1374,"“It is amazing to me,” said Bingley, “how young ladies can have patience to be so very accomplished as they all are.”"
1375,“All young ladies accomplished!
1376,"My dear Charles, what do you mean?”"
1377,"“Yes, all of them, I think."
1378,"They all paint tables, cover screens, and net purses."
1379,I scarcely know any one who cannot do all this;
1380,"and I am sure I never heard a young lady spoken of for the first time, without being informed that she was very accomplished.”"
1381,"“Your list of the common extent of accomplishments,” said Darcy, “has too much truth."
1382,The word is applied to many a woman who deserves it no otherwise than by netting a purse or covering a screen;
1383,but I am very far from agreeing with you in your estimation of ladies in general.
1384,I cannot boast of knowing more than half-a-dozen in the whole range of my acquaintance that are really accomplished.”
1385,"“Nor I, I am sure,” said Miss Bingley."
1386,"“Then,” observed Elizabeth, “you must comprehend a great deal in your idea of an accomplished woman.”"
1387,“Yes;
1388,I do comprehend a great deal in it.”
1389,"“Oh, certainly,” cried his faithful assistant, “no one can be really esteemed accomplished who does not greatly surpass what is usually met with."
1390,"A woman must have a thorough knowledge of music, singing, drawing, dancing, and the modern languages, to deserve the word;"
1391,"and, besides all this, she must possess a certain something in her air and manner of walking, the tone of her voice, her address and expressions, or the word will be but half deserved.”"
1392,"“All this she must possess,” added Darcy;"
1393,“and to all she must yet add something more substantial in the improvement of her mind by extensive reading.”
1394,“I am no longer surprised at your knowing only six accomplished women. I
1395,rather wonder now at your knowing any .”
1396,“Are you so severe upon your own sex as to doubt the possibility of all this?”
1397,“ I never saw such a woman.
1398,"I never saw such capacity, and taste, and application, and elegance, as you describe, united.”"
1399,Mrs.
1400,"Hurst and Miss Bingley both cried out against the injustice of her implied doubt, and were both protesting that they knew many women who answered this description, when Mr."
1401,"Hurst called them to order, with bitter complaints of their inattention to what was going forward."
1402,"As all conversation was thereby at an end, Elizabeth soon afterwards left the room."
1403,"“Eliza Bennet,” said Miss Bingley, when the door was closed on her, “is one of those young ladies who seek to recommend themselves to the other sex by undervaluing their own;"
1404,"and with many men, I daresay, it succeeds;"
1405,"but, in my opinion, it is a paltry device, a very mean art.”"
1406,"“Undoubtedly,” replied Darcy, to whom this remark was chiefly addressed, “there is meanness in all the arts which ladies sometimes condescend to employ for captivation."
1407,Whatever bears affinity to cunning is despicable.”
1408,Miss Bingley was not so entirely satisfied with this reply as to continue the subject.
1409,"Elizabeth joined them again only to say that her sister was worse, and that she could not leave her."
1410,Bingley urged Mr.
1411,Jones’s being sent for immediately;
1412,"while his sisters, convinced that no country advice could be of any service, recommended an express to town for one of the most eminent physicians."
1413,This she would not hear of;
1414,but she was not so unwilling to comply with their brother’s proposal;
1415,and it was settled that Mr.
1416,"Jones should be sent for early in the morning, if Miss Bennet were not decidedly better."
1417,Bingley was quite uncomfortable;
1418,his sisters declared that they were miserable.
1419,"They solaced their wretchedness, however, by duets after supper;"
1420,while he could find no better relief to his feelings than by giving his housekeeper directions that every possible attention might be paid to the sick lady and her sister.
1422,Mrs Bennet and her two youngest girls.
1423,CHAPTER IX.
1425,"LIZABETH passed the chief of the night in her sister’s room, and in the morning had the pleasure of being able to send a tolerable answer to the inquiries which she very early received from Mr."
1426,"Bingley by a housemaid, and some time afterwards from the two elegant ladies who waited on his sisters."
1427,"In spite of this amendment, however, she requested to have a note sent to Longbourn, desiring her mother to visit Jane, and form her own judgment of her situation."
1428,"The note was immediately despatched, and its contents as quickly complied with."
1429,Mrs.
1430,"Bennet, accompanied by her two youngest girls, reached Netherfield soon after the family breakfast."
1431,"Had she found Jane in any apparent danger, Mrs."
1432,Bennet would have been very miserable;
1433,"but being satisfied on seeing her that her illness was not alarming, she had no wish of her recovering immediately, as her restoration to health would probably remove her from Netherfield."
1434,"She would not listen, therefore, to her daughter’s proposal of being carried home;"
1435,"neither did the apothecary, who arrived about the same time, think it at all advisable."
1436,"After sitting a little while with Jane, on Miss Bingley’s appearance and invitation, the mother and three daughters all attended her into the breakfast parlour."
1437,Bingley met them with hopes that Mrs.
1438,Bennet had not found Miss Bennet worse than she expected.
1439,"“Indeed I have, sir,” was her answer."
1440,“She is a great deal too ill to be moved.
1441,Mr.
1442,Jones says we must not think of moving her.
1443,We must trespass a little longer on your kindness.”
1444,“Removed!”
1445,cried Bingley.
1446,“It must not be thought of.
1447,"My sister, I am sure, will not hear of her removal.”"
1448,"“You may depend upon it, madam,” said Miss Bingley, with cold civility, “that Miss Bennet shall receive every possible attention while she remains with us.”"
1449,Mrs.
1450,Bennet was profuse in her acknowledgments.
1451,"“I am sure,” she added, “if it was not for such good friends, I do not know what would become of her, for she is very ill indeed, and suffers a vast deal, though with the greatest patience in the world, which is always the way with her, for she has, without exception, the sweetest temper I ever met with."
1452,I often tell my other girls they are nothing to her .
1453,"You have a sweet room here, Mr."
1454,"Bingley, and a charming prospect over that gravel walk."
1455,I do not know a place in the country that is equal to Netherfield.
1456,"You will not think of quitting it in a hurry, I hope, though you have but a short lease.”"
1457,"“Whatever I do is done in a hurry,” replied he;"
1458,"“and therefore if I should resolve to quit Netherfield, I should probably be off in five minutes."
1459,"At present, however, I consider myself as quite fixed here.”"
1460,"“That is exactly what I should have supposed of you,” said Elizabeth."
1461,"“You begin to comprehend me, do you?”"
1462,"cried he, turning towards her."
1463,“Oh yes—I understand you perfectly.”
1464,“I wish I might take this for a compliment;
1465,"but to be so easily seen through, I am afraid, is pitiful.”"
1466,“That is as it happens.
1467,"It does not necessarily follow that a deep, intricate character is more or less estimable than such a one as yours.”"
1468,"“Lizzy,” cried her mother, “remember where you are, and do not run on in the wild manner that you are suffered to do at home.”"
1469,"“I did not know before,” continued Bingley, immediately, “that you were a studier of character."
1470,It must be an amusing study.”
1471,“Yes;
1472,but intricate characters are the most amusing.
1473,They have at least that advantage.”
1474,"“The country,” said Darcy, “can in general supply but few subjects for such a study."
1475,In a country neighbourhood you move in a very confined and unvarying society.
1476,"” “But people themselves alter so much, that there is something new to be observed in them for ever.”"
1477,"“Yes, indeed,” cried Mrs."
1478,"Bennet, offended by his manner of mentioning a country neighbourhood."
1479,“I assure you there is quite as much of that going on in the country as in town.”
1480,Everybody was surprised;
1481,"and Darcy, after looking at her for a moment, turned silently away."
1482,Mrs.
1483,"Bennet, who fancied she had gained a complete victory over him, continued her triumph,— “I cannot see that London has any great advantage over the country, for my part, except the shops and public places."
1484,"The country is a vast deal pleasanter, is not it, Mr."
1485,Bingley?”
1486,"“When I am in the country,” he replied, “I never wish to leave it;"
1487,"and when I am in town, it is pretty much the same."
1488,"They have each their advantages, and I can be equally happy in either.”"
1489,"“Ay, that is because you have the right disposition."
1490,"But that gentleman,” looking at Darcy, “seemed to think the country was nothing at all.”"
1491,"“Indeed, mamma, you are mistaken,” said Elizabeth, blushing for her mother."
1492,“You quite mistook Mr.
1493,Darcy.
1494,"He only meant that there was not such a variety of people to be met with in the country as in town, which you must acknowledge to be true.”"
1495,"“Certainly, my dear, nobody said there were;"
1496,"but as to not meeting with many people in this neighbourhood, I believe there are few neighbourhoods larger."
1497,I know we dine with four-and-twenty families.”
1498,Nothing but concern for Elizabeth could enable Bingley to keep his countenance.
1499,"His sister was less delicate, and directed her eye towards Mr."
1500,Darcy with a very expressive smile.
1501,"Elizabeth, for the sake of saying something that might turn her mother’s thoughts, now asked her if Charlotte Lucas had been at Longbourn since her coming away."
1502,"“Yes, she called yesterday with her father."
1503,"What an agreeable man Sir William is, Mr."
1504,Bingley—is not he?
1505,so much the man of fashion!
1506,so genteel and so easy!
1507,He has always something to say to everybody.
1508,That is my idea of good breeding;
1509,and those persons who fancy themselves very important and never open their mouths quite mistake the matter.”
1510,“Did Charlotte dine with you?”
1511,"“No, she would go home."
1512,I fancy she was wanted about the mince-pies.
1513,"For my part, Mr."
1514,"Bingley, I always keep servants that can do their own work;"
1515,my daughters are brought up differently.
1516,"But everybody is to judge for themselves, and the Lucases are a very good sort of girls, I assure you."
1517,It is a pity they are not handsome!
1518,Not that I think Charlotte so very plain;
1519,but then she is our particular friend.”
1520,"“She seems a very pleasant young woman,” said Bingley."
1521,"“Oh dear, yes;"
1522,but you must own she is very plain.
1523,"Lady Lucas herself has often said so, and envied me Jane’s beauty."
1524,I do not like to boast of my own child;
1525,"but to be sure, Jane—one does not often see anybody better looking."
1526,It is what everybody says.
1527,I do not trust my own partiality.
1528,"When she was only fifteen there was a gentleman at my brother Gardiner’s in town so much in love with her, that my sister-in-law was sure he would make her an offer before we came away. But,"
1529,"however, he did not."
1530,Perhaps he thought her too young.
1531,"However, he wrote some verses on her, and very pretty they were."
1532,"” “And so ended his affection,” said Elizabeth, impatiently."
1533,"“There has been many a one, I fancy, overcome in the same way."
1534,I wonder who first discovered the efficacy of poetry in driving away love!”
1535,"“I have been used to consider poetry as the food of love,” said Darcy."
1536,"“Of a fine, stout, healthy love it may."
1537,Everything nourishes what is strong already.
1538,"But if it be only a slight, thin sort of inclination, I am convinced that one good sonnet will starve it entirely away.”"
1539,Darcy only smiled;
1540,and the general pause which ensued made Elizabeth tremble lest her mother should be exposing herself again.
1541,"She longed to speak, but could think of nothing to say;"
1542,and after a short silence Mrs. Bennet
1543,began repeating her thanks to Mr.
1544,"Bingley for his kindness to Jane, with an apology for troubling him also with Lizzy."
1545,Mr.
1546,"Bingley was unaffectedly civil in his answer, and forced his younger sister to be civil also, and say what the occasion required."
1547,"She performed her part, indeed, without much graciousness, but Mrs."
1548,"Bennet was satisfied, and soon afterwards ordered her carriage."
1549,"Upon this signal, the youngest of her daughters put herself forward."
1550,The two girls had been whispering to each other during the whole visit;
1551,"and the result of it was, that the youngest should tax Mr."
1552,Bingley with having promised on his first coming into the country to give a ball at Netherfield.
1553,"Lydia was a stout, well-grown girl of fifteen, with a fine complexion and good-humoured countenance;"
1554,"a favourite with her mother, whose affection had brought her into public at an early age."
1555,"She had high animal spirits, and a sort of natural self-consequence, which the attentions of the officers, to whom her uncle’s good dinners and her own easy manners recommended her, had increased into assurance."
1556,"She was very equal, therefore, to address Mr."
1557,"Bingley on the subject of the ball, and abruptly reminded him of his promise;"
1558,"adding, that it would be the most shameful thing in the world if he did not keep it."
1559,His answer to this sudden attack was delightful to her mother’s ear.
1560,"“I am perfectly ready, I assure you, to keep my engagement;"
1561,"and, when your sister is recovered, you shall, if you please, name the very day of the ball."
1562,But you would not wish to be dancing while she is ill?”
1563,Lydia declared herself satisfied.
1564,“Oh yes—it would be much better to wait till Jane was well;
1565,"and by that time, most likely, Captain Carter would be at Meryton again."
1566,"And when you have given your ball,” she added, “I shall insist on their giving one also."
1567,I shall tell Colonel Forster it will be quite a shame if he does not.”
1568,Mrs.
1569,"Bennet and her daughters then departed, and Elizabeth returned instantly to Jane, leaving her own and her relations’ behaviour to the remarks of the two ladies and Mr."
1570,Darcy;
1571,"the latter of whom, however, could not be prevailed on to join in their censure of her , in spite of all Miss Bingley’s witticisms on fine eyes ."
1573,CHAPTER X.
1575,HE day passed much as the day before had done.
1576,Mrs.
1577,"Hurst and Miss Bingley had spent some hours of the morning with the invalid, who continued, though slowly, to mend;"
1578,"and, in the evening, Elizabeth joined their party in the drawing-room."
1579,"The loo table, however, did not appear. Mr."
1580,"Darcy was writing, and Miss Bingley, seated near him, was watching the progress of his letter, and repeatedly calling off his attention by messages to his sister."
1581,Mr.
1582,Hurst and Mr.
1583,"Bingley were at piquet, and Mrs."
1584,Hurst was observing their game.
1585,"Elizabeth took up some needlework, and was sufficiently amused in attending to what passed between Darcy and his companion."
1586,"The perpetual commendations of the lady either on his hand-writing, or on the evenness of his lines, or on the length of his letter, with the perfect unconcern with which her praises were received, formed a curious dialogue, and was exactly in unison with her opinion of each."
1587,“How delighted Miss Darcy will be to receive such a letter!”
1588,He made no answer.
1589,“You write uncommonly fast.”
1590,“You are mistaken.
1591,I write rather slowly.”
1592,“How many letters you must have occasion to write in the course of a year!
1593,"Letters of business, too!"
1594,How odious I should think them!”
1595,"“It is fortunate, then, that they fall to my lot instead of to yours.”"
1596,“Pray tell your sister that I long to see her.”
1597,"“I have already told her so once, by your desire.”"
1598,“I am afraid you do not like your pen.
1599,Let me mend it for you.
1600,I mend pens remarkably well.”
1601,“Thank you—but I always mend my own.”
1602,“How can you contrive to write so even?”
1603,He was silent.
1604,"“Tell your sister I am delighted to hear of her improvement on the harp, and pray let her know that I am quite in raptures with her beautiful little design for a table, and I think it infinitely superior to Miss Grantley’s.”"
1605,“Will you give me leave to defer your raptures till I write again?
1606,At present I have not room to do them justice.”
1607,"“Oh, it is of no consequence."
1608,I shall see her in January.
1609,"But do you always write such charming long letters to her, Mr."
1610,Darcy?”
1611,“They are generally long;
1612,"but whether always charming, it is not for me to determine.”"
1613,"“It is a rule with me, that a person who can write a long letter with ease cannot write ill.”"
1614,"“That will not do for a compliment to Darcy, Caroline,” cried her brother, “because he does not write with ease."
1615,He studies too much for words of four syllables.
1616,"Do not you, Darcy?”"
1617,“My style of writing is very different from yours.”
1618,"“Oh,” cried Miss Bingley, “Charles writes in the most careless way imaginable."
1619,"He leaves out half his words, and blots the rest.”"
1620,“My ideas flow so rapidly that I have not time to express them;
1621,by which means my letters sometimes convey no ideas at all to my correspondents.”
1622,"“Your humility, Mr."
1623,"Bingley,” said Elizabeth, “must disarm reproof.”"
1624,"“Nothing is more deceitful,” said Darcy, “than the appearance of humility."
1625,"It is often only carelessness of opinion, and sometimes an indirect boast.”"
1626,“And which of the two do you call my little recent piece of modesty?”
1627,“The indirect boast;
1628,"for you are really proud of your defects in writing, because you consider them as proceeding from a rapidity of thought and carelessness of execution, which, if not estimable, you think at least highly interesting."
1629,"The power of doing anything with quickness is always much prized by the possessor, and often without any attention to the imperfection of the performance."
1630,When you told Mrs. Bennet
